comment_id,comment_text,author_name,author_channel_id,published_at,like_count,total_reply_count
Ugw9Z4bn1SDbxjnc07B4AaABAg,"King ferry = ngomong pintar
Yang lain = ngomong biar keliatan pintar",@alfamubarok1037,UCSxYQ9KaNU1Xc1BjLd_HLZg,2025-09-03T16:37:13Z,0,0
UgzB053qWRfja_n2C1h4AaABAg,Mana hasilnya fer? Ngomong berbunga2 dikasih laptop ttp aja data nya GK dibuka katanya GK takut dipenjara? Buka aja,@yogirahmawan8099,UCJCbM9vui_B9G4egUk6AHrQ,2025-09-03T16:36:54Z,0,0
UgwFYH-1pHsAQbKXxUp4AaABAg,"INDONESIA. (Masarakatnya ,majemuk, dan terlalu, bayak   bicara🙏🙏🙏)",@ukaianugrah,UCcUy63Vz49joytyx38KiAsg,2025-09-03T16:36:29Z,0,0
UgwtVfz9ZC3aJH2VM354AaABAg,"Budiman bahas prompt engineering, massive crowd lewat youtube atau communication channel. Giliran diminta contoh, ragu untuk menjawab. Dia blaming ai dan algoritma, tanpa bisa mengetahui keterbatasan ai hingga saat ini. Kalau benar ada poster ataupun video hasil AI yang dibuat dari prompt dan dampaknya masif, harusnya udah gampang kedetect dan mudah dibahas.",@altzoo,UCR43w78LfnfalYeP5rXE5FA,2025-09-03T16:36:29Z,0,0
Ugw_4csHp059NSQQM9V4AaABAg,Nyalahin AI chuwakss,@GVibesID,UCpXajcjvF_INdJvF4NxBvwg,2025-09-03T16:35:28Z,0,0
UgwYFKtwgWwjnoL7Wj14AaABAg,""" Totet totet totet ""
Bener juga iya 
Rumah sendiri dipajakin 
Tempat hidup kita keluarga .",@bedull3014,UCLyxqWeQIMFs0F6z54G_68g,2025-09-03T16:35:20Z,0,0
UgyH4l3UgrimXkS9FB14AaABAg,kanal yutube,@ibelsrafi,UCD0EDDT2vgnh4cGQbbj9avA,2025-09-03T16:35:16Z,1,0
UgzgHHSjIGU9WboGmvh4AaABAg,"Yang harus dicari itu adalah para kelompok kepentingan yg membayar para perusuh saat demo untuk membuat suasana keos dengan menghancurkan fasilitas umum dsb dengan tujuan mengkambing hitamkan para pendemo yg terdiri dari rakyat biasa, mahasiwsa, buruh, ojol. Dan harus benar benar diusut serta diperkarakan !!!",@PappaRacing,UCKTDZQKAUHwKiR08ejbUpIA,2025-09-03T16:34:37Z,0,0
Ugzwi0Unhy_YH1OwNbB4AaABAg,"Puncak komedi, TNI dan polisi gak ada yang salah katanya",@RaraRaisya-p7l,UC3xFchOm590bJIGY3dpvs4w,2025-09-03T16:33:37Z,0,0
UgwzaotULCuMJewlhHd4AaABAg,"Keren bung Pangi, onde mande",@ariskurniawan67,UCAZ81o7D5UBRNigx_agCbSQ,2025-09-03T16:33:08Z,0,0
UgylU7MpyQG5ReIf9i94AaABAg,"Mas Ferry jenis kasih muda udah doctor ,😍",@muhammadainulyaqin5496,UCEzaJ4nrT4ZA-YpquShtzLQ,2025-09-03T16:33:04Z,0,0
UgxUuOE1dc8qgdmW5I94AaABAg,mau polisi mau tentara sama ajaa,@rizalghairy,UCmFTO0qa8Z4UFDifcXbIhTQ,2025-09-03T16:33:03Z,0,0
Ugw-vxnPRbInE-FwU5J4AaABAg,"Yg di lihat harusnya apa penyebab demo ini yg jadi pemantik bukankah DPR 
Dan ahirnya akan di benturkan antara rakyat mahasiswa yg demo akan berbenturan dengan aparat kepolisian sedangkan akarnya yaitu DPR tak akan berbuat apa2 mungkin malah liburan bukanya di respon dan oknum2 pejabat akan nyari kambing hitam 
Atau ada yg mengerakan ada yg nungangi ada yg profokasi dan bla2 tapi tetap aja yg di tuduh pengerak utama gak kesentuh tapi rakyat bawah yg kena",@Rustandar-t5w,UCOLkNz1xaPxbtpctDu2pNqw,2025-09-03T16:32:15Z,0,0
Ugx9QVBU16KW2v0nrXl4AaABAg,"Budiman ngapain sih, ribet banget skrg ya. Tipe mengabdi kepada dua tuan.",@RipRifandi,UCrE5S426eE-YD1dCqSwga5Q,2025-09-03T16:32:03Z,0,0
UgxHTeFfCtYoRIuXeF54AaABAg,"Setelah dengar 3 orang yg ngomong disini, saya akhirnya percaya Indonesia masih punya harapan 😢",@podcastmisteri2245,UC9OAxoendYj2dq8IJt9uDyQ,2025-09-03T16:32:01Z,0,0
UgwDGfKtQqm8dTKBBCF4AaABAg,BUMN terlalu besar untuk menggaji .sedangkan rakyat dibawah untuk bisa makan saja masih sulit,@AmiraAulia-ln4gs,UCbfXpmBOpFBZE-W9MrLaH0g,2025-09-03T16:31:47Z,0,0
UgyKPekvLYxDHfnQyml4AaABAg,"Indonesia kok smakin gelap begini,  sampai"" kita  ngk tau siapa teman siapa lawan.",@Ahmadgozali-r1d,UC7zz5AVWaVogTSG-F-NsROw,2025-09-03T16:31:46Z,0,0
UgzXK1xFg0Ps9Jh8wXt4AaABAg,Pak Budiman SDH hilang idealismenya.,@JordanNedy,UCtBY7neGogrnQjRojL328mQ,2025-09-03T16:31:30Z,0,0
UgwCijWpU5xzFRG0SgJ4AaABAg,Skill spesial boomer = putar terus tambah cerita sampai hilang konteks nya 😂,@Archivedbybiru,UCrSgTNATOwFfRy84z6_ss_w,2025-09-03T16:31:21Z,0,0
UgywlOn7ZRcOqdfSsoR4AaABAg,Iman ini kadang ngotot bodo,@adamate098,UCSB-H6NCf1hnNIvJTtpBWJg,2025-09-03T16:31:18Z,0,0
UgzvjRzI-SLQs7Eaz3l4AaABAg,1:38:00 pliss jawabnya kalo berangkat kerja naik angkutan umum .ikut desak desakan dijalan kerja lebih dari 40 jam seminggu  itu,@bureidokun8044,UCn9Yx6hcokMdAqDS-YCllTQ,2025-09-03T16:31:10Z,0,0
Ugy0djcRHq-Y5Qsd1tJ4AaABAg,Knp jadi mengalihkan topik kan topik nya  usut tuntas  kericuhan .ko yg pake kecamata ngalihkan  topik 😂,@DadangKOSWARAA-h6t,UCyINN4xT_Rd3dsavl6wCRlQ,2025-09-03T16:30:58Z,0,0
UgwMeMp4lR6VrzJVT8J4AaABAg,Sudahlah kakek tua. Tidak perlu kau bela2!,@abdulazis3108,UCAqvtwPUIMhxXGUN88bMLwA,2025-09-03T16:30:42Z,0,0
UgzeMIU4FHaxVbdzjeJ4AaABAg,Bud bud,@muhammadfahmihanif,UCoC4zPv86apMJABuRahU3dQ,2025-09-03T16:30:24Z,0,0
UgzNwdkiM1ayNr6DqDJ4AaABAg,Iq jongkok lawan iq einstein,@satwaku1789,UCuKaYaLJRdCMOG4yQHtsQyg,2025-09-03T16:29:59Z,0,0
UgzPe4BrVQW_av6OhlR4AaABAg,"Kami bersama ferry irwandi, save ferry",@imajinnnn.7198,UCDk7yFqAGsMEHYN5ApXgBmg,2025-09-03T16:29:49Z,0,0
UgzCOtqecm6yJVijaMl4AaABAg,Justru pr mafia n penghianat atau siapapun ngerti klau negara kt kgk berani terapkan hukuman mati,@HokyKiat,UCOviUH8E8jTtx4vY129HYog,2025-09-03T16:29:35Z,0,0
Ugyh2jyuD7qiOaz7JpF4AaABAg,✊✊✊,@Mrizkyad,UCZnOsU-p5jHJondgsgKTf7A,2025-09-03T16:29:23Z,0,0
UgzSiDcGxNsqhcDwq3x4AaABAg,Keren pemikiran kritis dari anak muda,@suzannadjamalu6328,UCOYCLppvOYhYn7KlAPUwjZw,2025-09-03T16:29:21Z,0,0
Ugy6kJUQTMaPjbKniaN4AaABAg,"Apapun masalahnya,minta maaf solusinya",@padilriadi7260,UCmXWK2LZczTYZHXh2hA_G0g,2025-09-03T16:28:48Z,1,0
UgxdSLd1k-UY8KyqXkl4AaABAg,Bang ferry 👍👍👍lagi jadi dosen. sehat selalu bang ferry,@AdeAltafurahman,UC_ZE0G8v76tn5WJyQJzk6rA,2025-09-03T16:28:23Z,2,0
UgxFDq3xLHZuplfEQDF4AaABAg,menghadapi gerbong rongsok yang udah harus pada tidur,@singkongkaret,UCcheb8NLT5zCHvv9hLiQztg,2025-09-03T16:27:59Z,1,0
Ugx897apiW83bH6easJ4AaABAg,Pangi Syarwi gila siih wkwkwk,@AvJoule,UCMejixRgRrQFUHAtA2xSjhw,2025-09-03T16:27:55Z,0,0
UgyxQLobqWzsFyathpF4AaABAg,😅😅😅black mamba belum dikembalikan.,@HenriSilaban-yc7ix,UC5GSr1dm4h0xImQI5FvrXDg,2025-09-03T16:27:47Z,0,0
UgyOrDdxxje3bI3wfJh4AaABAg,Minta maaf jadi trending di kalangan pejabat Republik Indonesia,@padilriadi7260,UCmXWK2LZczTYZHXh2hA_G0g,2025-09-03T16:27:45Z,0,0
UgxMsN3oGKU5MANv1pl4AaABAg,Negara yg kt sm2 cintai klo kgk ada hukum mati bg penghianat n koruptor smp kiamat pun kgk bakalan damai n sejatera,@HokyKiat,UCOviUH8E8jTtx4vY129HYog,2025-09-03T16:27:24Z,0,0
Ugwni09duGWltOVgo014AaABAg,"gerakan cinta prabowo gk tuh, kayanya bakal jadi pengganti Noel 😂",@trisatriowicaksono7000,UCMdcd1AQrB-7nr2owLjs8Jg,2025-09-03T16:26:40Z,0,0
UgyM8hsc7wk27rIiReV4AaABAg,Bung Fery cerdas nya seperti secerdas bung rocky,@athirahqylata6545,UCpkFTmNCZg0Ozo7cmymQjKQ,2025-09-03T16:26:38Z,0,0
UgwcaZNDN6jjA6odqFB4AaABAg,Saya  setuju dgn apa yng di ucapkan  pak budiman dan keresahan yng di ungkapkn bung fery,@CanvasofMemories-12,UCT58rxW4QE0Y69qMC8sTNhw,2025-09-03T16:26:12Z,1,0
UgymYWtIRiCc8sH4hzR4AaABAg,"Memang bner a1 yg budiman sujatmiko sampaikan. Riza chalid dalannganya 😂 sngaja menyusupkan orang"" bayarannya supaya membuat pendemo trprovokasi untuk membuat rusuh. Karena, kalo sampai riza chalid ktangkap, smua orang di jaman pemerintahan jokowi mentri, anggota dpr, bisa trtangkap smua. Memang , prjuangan prabowo berat, melawan mafia koruptor klas kkap. Mngkin kalian skrng yg gk suka prabowo, memfitnah prabowo, tapi lihat 2 tahun kedepan, abis smua koruptor di tangan prabowo,",@pecintakucingchanel2784,UCxNHS_yJfS3_13IBMdlQOxA,2025-09-03T16:25:37Z,0,0
Ugy_PRP3egr91Cf5zS94AaABAg,"Kalo punya Rasa Malu, Hrsnya kapolri itu mengndurkn diri krn sdh bnyk jatuh korban, MINTA MAAF AJA GK CUKUP & KATA MAAF YG DI UCAPKAN KAPOLRI ITU, TDK BISA BIKIN KORBAN YG MATI HIDUP KEMBALI. MNGUNDURKN DIRI PAK SPT PEJABAT2 DI NEGARA LAIN KLO MERASA DIRINYA GAGAL",@jandatua54thn,UC7TBuBukivaOeMDwdJu3v3A,2025-09-03T16:25:09Z,0,0
UgzCa_NzMVj2ZHGOg_p4AaABAg,"Mantap betul bung ferry, bung wibawa, dan bung pangi",@LuiAnnisa,UCLiJNlmLmPa7YHgEFnbm01g,2025-09-03T16:24:32Z,0,0
UgwQKKWBLg0fTyJF07t4AaABAg,Bung Ferryyy🔥🔥🔥🔥,@nuriahchaniago1842,UCKn8rc1RMG94UA54Hz0K7ig,2025-09-03T16:24:29Z,0,0
Ugz7XDU--G17_IRH4aJ4AaABAg,todler 🤣,@JACKERWOCKIEZ,UCrNspo8eyD4NKGRn_k82bPQ,2025-09-03T16:24:13Z,0,0
UgxMrisL03rnWXTDCnh4AaABAg,"JELASSSSSSSS,........kata2 dalang itu bullllsshiittttttttttttt, dalamnya emang bobrok!!!!!!!!!!!!!!!!!!!!!!",@iceloves9436,UCdAyElh5dCToNNUDhuvCMfw,2025-09-03T16:24:02Z,0,0
UgypMMZLYd_B8w4QGM94AaABAg,Menit 1:26:39 sama* melindungi nama institusi 😂,@NurAmeliaA-v1z,UCu8y23MH7_5COvZ_E3o79Xg,2025-09-03T16:23:35Z,0,0
UgwWGIv551N-ttAP3uR4AaABAg,"bang ferry beserta keluarga semoga diberikan perlindungan dari allah, dan tetap selalu sabar menghadapi Toodler ed",@muhamadzidanawaludin5171,UCrVjl7OAbaQSV8KCCK4inEw,2025-09-03T16:23:11Z,0,0
UgwiFOcshD2jufoK-LV4AaABAg,"astagah ini sulaiman ponto yang nanggepin video vs video bisa mikir bahasa gak sih? emang itu bukan lawan bicaranya ferry, soalnya beda level pikiran. pahami bahasa aja susah banget.",@cheguevara9035,UC0TZ2_c-iWaF2u6h00X_-Cw,2025-09-03T16:23:07Z,0,0
UgwAyaPyEpBPu2DlESF4AaABAg,Miskin banget lah yg punya tabungan 2 milyar😢😢😢,@fruitindo1200,UCEPd0IZ8CRpRmlsicNAa_ow,2025-09-03T16:23:05Z,0,0
UgzTDfOpS7l8A3RB23x4AaABAg,"Bung ferry memasak sampe gosong, lanjutkan bung. Terimakasih telah mewakilkan kami para rakyat",@iamren15,UCtcyzc9TlhoSZT7ORKomnSQ,2025-09-03T16:22:35Z,0,0
UgxB_6jTexuru5XdRuZ4AaABAg,"✨ Kesimpulan:

Bagi rakyat biasa: tabungan Rp 1 miliar sudah bisa dibilang kaya.

Bagi pejabat menteri 2 periode: Rp 1 miliar justru tergolong sederhana, bahkan di bawah ekspektasi.",@Jamil-Kreatif,UC-bA-GfzI7-9M6bjwJ1YMGA,2025-09-03T16:22:25Z,0,0
UgxNkzJjAAtoCY3jwwZ4AaABAg,Sahkan RUU PERAMPASAN ASET…TITIK❗️❗️❗️,@BDR0110,UCr8eE8Aja0YPuU-n3Y47v1g,2025-09-03T16:22:16Z,0,0
UgzG6Hfj5S61mxjQpRN4AaABAg,"Ya Alloh pingin banget nanya, kalau pendapatan sehari 20 rb anak 4 miskin apa kaya",@fruitindo1200,UCEPd0IZ8CRpRmlsicNAa_ow,2025-09-03T16:22:03Z,3,0
UgyVbGlAocaqBHaoQ5t4AaABAg,"Panjang umur bung Fery, host nya apa si",@kudaimmortal1225,UCLmv70hl9PyHPXngEhukGsA,2025-09-03T16:22:03Z,0,0
UgymtZbIt3d_Dzc60M94AaABAg,"bisa ga tuh host sabar dengerin orang ngomong/jelasin. jangan pas tamu berbicara langsung di potong dengan kesimpulan. dari awal hingga akhir loh, aigooo",@chumycumys5731,UCyqbUWCzNbH2tKxiFG-i3BA,2025-09-03T16:21:54Z,0,0
Ugz7r0N86Bu7SVP_wQ14AaABAg,"Bung ipang sekali ngomong 😊
Bung fery you're the best",@waimotor,UCKYvAS_yQSJ_N_6EGUdvRoA,2025-09-03T16:21:54Z,0,0
UgzF2eITQm4xFMNhawN4AaABAg,Anggota dpr nya gak tau malu ngambil uang rakyat gak balikin emang bansat,@afrizakzulkarnaini4243,UCUEKkvlmqWk5zCyrskDnMpA,2025-09-03T16:21:47Z,0,0
UgxwnzoBkY_PJNBqmTt4AaABAg,"Emang mbelgedhez tuh orang satu, songongnya minta ampun, dah gak mutu pula, arogan, ga mau diputus omongannya.",@yienterprise,UCKuxIacV25ahSazmMitqQLg,2025-09-03T16:21:45Z,0,0
UgyWtd5m9bI18UUH3l54AaABAg,"untuk ber argumen orang minang memang sudah jadi kebiasaan sehari hari, karna itu mereka menggunakan bahasa yang bisa di pahami masyarakat awam, salut uda feri samo uda ipang",@GiaOktasaputra,UCoaETgebFLoyQcbXqWzLxZg,2025-09-03T16:21:40Z,0,0
UgxSRCvIGjfA60CDu714AaABAg,"Baru Kali Ini Rakyat Bersuara Ada Narsum Yang Bener"" mewakili Rakyat.",@usmandiesel,UC6MzbHZ827qVNQcVM83rAEw,2025-09-03T16:21:28Z,0,0
Ugx9pMBSnkbSOSDCgnh4AaABAg,"Sprti hal ny g30 S PKI soekarno mnjdi tanda tnya saat itu...kejadian demo besar2an pun sy rs tu tdk jauh dr pmimpin negara sbgai dlang ny, sejenak menuju k prabowo",@lukmanorkis,UCtrYoir_Kdl1cqpZCD8b25A,2025-09-03T16:21:22Z,0,0
UgxMBI88TlMbS3zsZzV4AaABAg,"Inilah bukti penjabat indonesia korup 
Takut dengan uu perampasan aset",@adeirawansyah4757,UCaoTROiRhaTDN3iXUCipPvA,2025-09-03T16:21:00Z,0,0
UgzsiLi8eOEDxacJWiR4AaABAg,"1:45:56 itu selaku pengamat politik, bicara berapi api membela rakyat, tapi sebenarnya ""okelah gaji dosen dinaikkan"" (Untuk kepentingan pribadi juga).  
Artinya niat bicaranya tidak tulus untuk rakyat. Modelan gini gampang dibungkam dengan uang 😂",@aricahyo3307,UC12b4b3RRGpMI6vLdk_q37w,2025-09-03T16:20:53Z,0,0
UgwYO1VVl7FefWK8WoN4AaABAg,"para dewan rakus itu minta kenaikan tunjangan, karena mereka sudah mengkalkulasi agar biaya kampanye politik dan sogoka atau suap-suap yang dikeluarkan utk memburu kursi di senayan bisa kembali, bahkan bisa ngarungin duit utk kursi perioden 5 tahun berikutnya. jadi kudu dicicil dari sejak awal",@oesran4763,UCiAmJRKp2fBZmklwOu79a5w,2025-09-03T16:20:47Z,0,0
UgymGdd_fQfjrXqdixt4AaABAg,Trojan 😢,@MaidoniSyahputra-n2z,UC179MCFRvU3d9ndeTLxJCVg,2025-09-03T16:20:29Z,0,0
Ugyj1Y1vtmoUC9seKjd4AaABAg,"Kenapa sih aki aki yang pake topi “ikut rusuh bukan berarti perusuh” ,semakin tua semakin tumpulkah pikiran dan pendengarannya",@sofieanayolanda8070,UCAt6tO13rcit-ynXN-fvzbQ,2025-09-03T16:20:25Z,0,0
UgzZ-FMYFk-_HV0dDut4AaABAg,keren itu pakar politik yah. saya suka argumentasinya. emang harus ada revisi internal,@cheguevara9035,UC0TZ2_c-iWaF2u6h00X_-Cw,2025-09-03T16:19:45Z,0,0
Ugx59MrMIXpjgu64IVJ4AaABAg,Bang fery terlalu OP,@UrbanTeach,UCQdt5jaFmguphrJfDYeBtOQ,2025-09-03T16:19:23Z,0,0
Ugwh7g-vqgyUWPC1L8N4AaABAg,Rayat kecil lebih mendengar hati nuraninya beda dgn pejabat,@Jumaidi2234,UCiPBJ0ExW3iCxxImmenS-Xg,2025-09-03T16:19:20Z,1,0
UgwcaWgaRIlymcTpuqx4AaABAg,Budiman Sujatmiko,@alveidisvikifrits2524,UCIz7iHTFYCuAdWwnbpO1dXQ,2025-09-03T16:19:14Z,0,0
UgzFwQrFPlRLvbl-Df94AaABAg,Wkwkwkwk orang2 tua ya allah,@BimaSatriaKusuma,UCu81AhrZo19lp8D8t16ipEQ,2025-09-03T16:19:07Z,0,0
UgyFKQFMcuGZ6f7QiBx4AaABAg,"Nih Boomer nyeloteh nggak ada reference nya sama sekali, source nya trust me bro doang",@ayen1361,UCudWOQ0x3IanJEDeW6Bm9Qg,2025-09-03T16:19:06Z,1,0
UgwTuDNcK5j6wz5SCO14AaABAg,@officialiNews @ferryirwandi cukup pintar untuk menahan emosi ketika berhadapam dengan bapak-bapak yang dongo ini.,@rijalgilbran6751,UCFgSw43wZgG9J-2uNi6jy_A,2025-09-03T16:18:33Z,0,0
UgxSCz1rz2fojMoq4bF4AaABAg,Mantan anggota diem banyak omong,@nanihanifah2921,UCSNq6-BIGTq_RIxgc2GKmWw,2025-09-03T16:17:56Z,0,0
Ugzwc5Jxp47RZAawRHJ4AaABAg,Bang Ferry hebat👍👍👍,@antoz.96,UCBHPrynKyzZz2ckr0uSMVEQ,2025-09-03T16:17:46Z,1,0
UgyLM3N2ua_X9ZB4aQd4AaABAg,Sepakat dngn pak gendut yaang ngulik  pahlawan  di minang.,@karyodemin7642,UClgzMo5QZD30b0VhRV4vXaw,2025-09-03T16:17:43Z,0,0
UgwtiHALsCX_TpjdJxB4AaABAg,diii  budii.. jelehh krungu suaramu..,@senexseen-tingss6493,UCe7KHfaJVUXndqLd-5_-tpA,2025-09-03T16:17:17Z,0,0
UgwdaY6hbsz7ew4QX-V4AaABAg,Keren banget bg ferry 😂,@Layar_Rakyat,UCtDHpgl--eHn68qX3J2sjUA,2025-09-03T16:16:46Z,0,0
UgxYwxW4-bema4vAvJ14AaABAg,Titisan Munir nih mas Ferry,@iwakproject,UCmxolF0lyu_vx_7p8VvRwng,2025-09-03T16:16:42Z,0,0
Ugxxx0HvmfUoe3IMvTh4AaABAg,Bravo Bung Feri,@ariskurniawan67,UCAZ81o7D5UBRNigx_agCbSQ,2025-09-03T16:15:57Z,0,0
Ugx-B8VtRR_kWjNdM8t4AaABAg,Knp tdk terungkap fery sdh tau..,@RVS906,UC75lTlKmwrAfWzqeUIlhSUw,2025-09-03T16:15:53Z,0,0
Ugwr4SI2Q_Vc3FadW6h4AaABAg,Aktivis 98 yg 2 ini suka pakai kata berbunga2 hahaha..,@rudihartadi8996,UCP8pJTKS8Lu_24w625VZT2g,2025-09-03T16:15:50Z,0,0
Ugz33If0ojo_Qap4jEt4AaABAg,Andai sj ada bung Rocky gerung,@ahligigijuki,UCa4J7DFoMjtjWJgbi9e1NvA,2025-09-03T16:15:49Z,0,0
UgwN8bHSQiakgiK0Uot4AaABAg,Angkat topi untuk bung fery & bung pangi 💪🏻💪🏻💪🏻🔥🔥🔥,@MA_Official-m3e,UCGxJ51y2-WLecWm-Gy0s_EQ,2025-09-03T16:15:41Z,0,0
Ugw8PNuMU1xcp4bLShN4AaABAg,"ferry ini the next rocky gerung
segaris dg sosialisnya😅",@top_komen,UCz3Zd-cCf0r5toD0NG6ogTQ,2025-09-03T16:15:40Z,0,0
Ugx46dEaFVvW6PZIrUl4AaABAg,1:20:00 ni orang udah bener ngomongnya tapi terlalu halus aja menurutku yang diomongin,@bureidokun8044,UCn9Yx6hcokMdAqDS-YCllTQ,2025-09-03T16:15:36Z,0,0
Ugy95X7TYEbS4TtG2M54AaABAg,"ya allah lucu banget bapak"" ini",@manuketristan5663,UC8DV9RplqF8EHLuT2IfN_cQ,2025-09-03T16:15:17Z,0,0
Ugxu_uqgjEasJKBsMB94AaABAg,Di tanya apa jawab apa,@familyceria6324,UC3Rfx3xwUQ8IMV6AoGDR96A,2025-09-03T16:14:44Z,0,0
UgwK698uQdcrdtWMtuB4AaABAg,Perusuh sama ikut rusuh beda cenah,@ferystwn,UCizpoqrqOi0c0LDteJBKxNg,2025-09-03T16:14:40Z,0,0
Ugy3577QrzgpM_e32eZ4AaABAg,"Teruntuk bang BS anda kan kepala BP Taskin,, harusnya anda yang mengajukan itu di rapat nasional,, lakukan itu bang biar semua tau kalo anda memang do the right things...",@RiTaProduction,UCnAjjcbVVgk35sgE7SHncJQ,2025-09-03T16:14:38Z,0,0
UgwYexnfxbUqVXwbh0x4AaABAg,"Salute utk Ferry... Keren!

Host nya rasanya partisan n tidak objektif.
Seharusnya lebih netral n fair sebagai host.",@diomulya,UC4vnc-2amP31Pc6ZRkRb0yw,2025-09-03T16:14:34Z,0,0
UgyY6_wgm2WZbtKy1TB4AaABAg,"1:27:26 pengen pukpuk bang Ferry, sabar bang sabar, namanya juga.... (isi sendiri) 😇",@mrvln88,UCcSSRdQuekmTWYbWuQBwjVw,2025-09-03T16:14:20Z,0,0
UgxQl13iDgOpMpEGHlt4AaABAg,"Semua berasal dari penderitaan rakyat yang diperas pajak, pejabat negara yang bermewah mewahan dan menyinggung hati rakyat serta ojol yang meninggal di tabrak brimob. Racikan yang pas rakyat bergerak turun ke jalan.",@AgusPriyanto-z2q,UCBTHZOPQyPBiGBlLFNgWfmw,2025-09-03T16:14:15Z,0,0
UgzJVjLaHWR0oakJ3r14AaABAg,"1M tabungan selama dua  periode, di Indonesia sudah bisa dikatakan, Kaya jika di bandingkan dengan  pendapatan perkapita rakyat Indonesia ..😅",@Jamil-Kreatif,UC-bA-GfzI7-9M6bjwJ1YMGA,2025-09-03T16:13:55Z,0,0
Ugwp-6HTO5mFAhRhxiF4AaABAg,"Tuntutan kami rakyat jelas Sah kan RUU Perampasan aset, miskin kan koruptor, karena kalau tembak melanggar HAM , orang yg korupsi tidak boleh di beri kesempatan dalam pemerintahan walaupun sudah di penjara",@daniljamsoot9619,UCjUgPkVaEt6AwgyOqnm0eKg,2025-09-03T16:13:38Z,0,0
UgxPabQm6vZaEQ1xY-h4AaABAg,"Mau kaya ya jdi berwirausaha jangan jadi pelayan publik, DPR bagian penyambung lidah rakyat.. Jdi rakyat kecil jangan di cekik diperah buruh dr pajak pajak yg hari ini ekonomi tak baik baik saja, pupuk bantuan tak tepat sasaran disunat. Belum lainnya. Ayolah jangan bangun negeri dri berbagai lini. Dapat bersaing di negara lain. Aparatur baiklah diberi amanah yg diberi rakyat dengan pemilu.",@4khmadmuzakir,UCgOCai3y7T4KsSVNu4gp-SQ,2025-09-03T16:13:36Z,0,0
Ugxywp5e7t_E1JQVUxF4AaABAg,Di tanya apa jawabnya apa ih berbelit belit banget ni aki2,@Bling-娜娜,UC0jyQq1uuVfL4RAYcKOCwqg,2025-09-03T16:13:25Z,0,0
Ugyt0SUQags3krY9MZ54AaABAg,😊,@ad_din_1,UC1zja5HU4iKmyIEX8Dc2wJg,2025-09-03T16:13:21Z,0,0
UgxwVdTrnBT8VzZEmMF4AaABAg,"orang2 tua ini bagus drmh aj sih main sm cucu, jgn dikasi panggung. nntn aj kesel apalagi bg ferry yg ngadepin",@arietaruna7635,UCAjKS5YSjbLJVLmZ_ro41pg,2025-09-03T16:13:16Z,0,0
Ugyk0aKmF4v5WZtmkgZ4AaABAg,1:38:00 - 1:44:31 itu apaan ya,@armeliasafira8851,UC826OnSTgbB8bNQVnjhaFMQ,2025-09-03T16:13:08Z,0,0
UgzYCRO9dWBLEjk8kx54AaABAg,"‼️NOTICE‼️selama pengusutan kasus ini masih tayang di media informasi digital, maka dalang tragedi ini tidak akan terungkap. knp? krn dia tau apa yg hrs dia lakukan agar lolos dgn cara melihat perkembangan informasi update demi update yg di buat oleh media & sosmed.
si dalang itu entah siapa dia, jelas dia sedang menonton berita ini dengan santai sambil menyusun langkah apa berikutnya.

narasumber yg di undang sebelum dtg ke acara SUARA RAKYAT sudah diskusi dulu kpd pihak masing2 terutama anggota DPR & institusi TNI/POLRI agar tdk salah berstatement di acara ini yg bs menciptakan tuduhan yg merugikan.",@ericsagitarius2112,UCAXWv2uEkJm6vnxIx0J6ntQ,2025-09-03T16:12:58Z,1,0
Ugy4sieqxXodBdV4E_l4AaABAg,"Budiman sejak membela pelanggar HAM berat , sudah konyol,.. jadi abaikan saja 
Bpk. Ponto yg pakai topi : banned aja gausa di undang ud bg bgt",@skypromosiku2454,UCLVl8V03pM6zoMMqyWv5cgw,2025-09-03T16:12:52Z,0,0
UgxVIOofYfRLEeBblWx4AaABAg,2:04:12 termasuk takut gk abah dilupakan??,@HRNET-r6b,UCeFAoAYFYzpy3-v6Z7oSR8Q,2025-09-03T16:12:45Z,0,0
UgxWfPzPPFz7E9e6WFl4AaABAg,"Sadar atau tidak, setiap opini atau fakta yg dikatakan di awal tidak akan banyak ""Digubris"" lagi setiap kali ada statement yg wahhhh. Itu poin gua! Berjam2 debat tpi jawabannya dibulatkan menjadi ""Kita tunggu kedepannya"".",@ngakanbagus464,UCmLYREMEFh2p3c25C6Vic7A,2025-09-03T16:12:44Z,0,0
UgwwOAlxnNNxcVvahBp4AaABAg,Kalo yg di tangkap rakyak gak ada kata maaf langsung jadi tersangka 🤣🤣🤣🤣🤣,@Oppo18-j5z,UCyh8M8g3A2VFbJaysqN5IBw,2025-09-03T16:12:36Z,0,0
Ugy3UFJBth1Oh5mzhXN4AaABAg,1:38:00 gak jelas malah adu nasib sama rakyat 😂,@kautsar7806,UCE3JU96fRxy_ueyLrJQR52A,2025-09-03T16:12:32Z,0,0
Ugyuk61QmgJpl7LyR854AaABAg,1:06:22 😂😂 geramnya,@shinthoru1821,UCb_7hUMGfj3orFgI28nHeTA,2025-09-03T16:12:20Z,0,0
